"","Seller_ID","Rating","Review","Reviewer_Date"
"19291","A2S75CPY9XKJ4F","5/5:","""good packing"""," Rashi, 16 December 2015"
"19292","A2S75CPY9XKJ4F","4/5:","""Promptly delivered, and product is exactly as described and photographed. Packaging should be better to protect the product."""," Prema, 15 December 2015"
"19293","A2S75CPY9XKJ4F","4/5:","""ok fine"""," siva sridhar, 14 December 2015"
"19294","A2S75CPY9XKJ4F","1/5:","""I have received completely different product from some other brand. When contacted seller didn't accept to take it with his own courier charge.  I was forced to use the producted which i didn't order. Please do not buy product from JS ONLINE TRADERS."""," Manikumar , 14 December 2015"
"19295","A2S75CPY9XKJ4F","5/5:","""Good Product"""," B.Kishore K., 14 December 2015"
"19296","A2S75CPY9XKJ4F","3/5:","""Product is not value for money."""," SANJEEV VERMA, 13 December 2015"
"19297","A2S75CPY9XKJ4F","3/5:","""Item delivered is different from that of the picture as shown."""," KRISHNA K., 13 December 2015"
"19298","A2S75CPY9XKJ4F","5/5:","""Very Good"""," Biswajit Routray, 12 December 2015"
"19299","A2S75CPY9XKJ4F","1/5:","""""""Seller is a cheat, sent SF400 Model instead of Model A121 as shown in the image. I read it in the description too that sellers are doing such a thing, but i did not really think somebody would actually send fake product, hence returning the product. Buyers Be aware, avoid this seller."""""""," Mrs. Vakil, 12 December 2015"
"19300","A2S75CPY9XKJ4F","5/5:","""IT is an good product"""," Nagajyothi, 12 December 2015"
"19301","A2S75CPY9XKJ4F","5/5:","""Excelllent item and very good quality."""," Hari Arunachalam, 12 December 2015"
"19302","A2S75CPY9XKJ4F","1/5:","""Product differs. Very small wheels. Not worth for money. Want to return."""," srinivasan L, 12 December 2015"
"19303","A2S75CPY9XKJ4F","3/5:","""not bad. nice"""," tapaswini, 11 December 2015"
"19304","A2S75CPY9XKJ4F","5/5:","""excellent product"""," Pankaj Verma, 9 December 2015"
"19305","A2S75CPY9XKJ4F","5/5:","""Excellent service...thanks for updating me with respect to the despatch and the day of the arrival of my packet...prompt and punctual. Well done!



PallaviSingh"""," Amazon Customer, 9 December 2015"
"19306","A2S75CPY9XKJ4F","4/5:","""It was good"""," Neha, 9 December 2015"
"19307","A2S75CPY9XKJ4F","5/5:","""excellant"""," Prabir Datta, 9 December 2015"
"19308","A2S75CPY9XKJ4F","4/5:","""nice product."""," alka, 9 December 2015"
"19309","A2S75CPY9XKJ4F","4/5:","""JS Online service is very good. They send me a wrong product. But after complaining about it they rectified it immidietely"""," Vinayak R., 8 December 2015"
"19310","A2S75CPY9XKJ4F","5/5:","""Good"""," Shilpa, 7 December 2015"
"19311","A2S75CPY9XKJ4F","5/5:","""Multi jet is as good as described and delivered in time."""," Rajiv G., 7 December 2015"
"19312","A2S75CPY9XKJ4F","5/5:","""Good seller"""," B.C. Nanda, 7 December 2015"
"19313","A2S75CPY9XKJ4F","4/5:","""the courier chosen brought in lot of headaches and uncalled for expenses"""," Ashish S Patnaik, 6 December 2015"
"19314","A2S75CPY9XKJ4F","3/5:","""good"""," kvsnraju, 5 December 2015"
"19315","A2S75CPY9XKJ4F","5/5:","""Thanx"""," VINERG SERVICES, 5 December 2015"
"19316","A2S75CPY9XKJ4F","5/5:","""5Stars"""," Dr Gautam Dhar, 4 December 2015"
"19317","A2S75CPY9XKJ4F","5/5:","""Excellent"""," Annamma A., 4 December 2015"
"19318","A2S75CPY9XKJ4F","5/5:","""China product.Still the quality is good.Worth for 177."""," Amazon Customer, 4 December 2015"
"19319","A2S75CPY9XKJ4F","1/5:","""it is not working properly"""," DR A., 6 February 2016"
"19320","A2S75CPY9XKJ4F","1/5:","""Useless and can't be use it at my home because it cannot fit in my water nobs."""," Vicky R., 6 February 2016"
"19321","A2S75CPY9XKJ4F","3/5:","""it was good but MRP. was Rs.199 but the seller had charged Rs.250 in the markeet you will get in Rs.175 better to purchase from market itself instead of buying here"""," Amazon Customer, 6 February 2016"
"19322","A2S75CPY9XKJ4F","5/5:","""nice"""," Rohitash s., 6 February 2016"
"19323","A2S75CPY9XKJ4F","5/5:","""Good and effective product."""," sivasankar, 6 February 2016"
"19324","A2S75CPY9XKJ4F","4/5:","""nice"""," Antim, 6 February 2016"
"19325","A2S75CPY9XKJ4F","4/5:","""Good Seller and very happy with service"""," sivaram g., 6 February 2016"
"19326","A2S75CPY9XKJ4F","5/5:","""Very good product in competitive price reached at home with quickest delivery service. Thanks amazon and its seller."""," Sandip M., 6 February 2016"
"19327","A2S75CPY9XKJ4F","3/5:","""Fair"""," zainab p., 6 February 2016"
"19328","A2S75CPY9XKJ4F","4/5:","""nice product"""," Amazon Customer, 5 February 2016"
"19329","A2S75CPY9XKJ4F","4/5:","""Liked the product. Have already started using in my garden. Thank you Amazon!"""," Rashmi , 3 February 2016"
"19330","A2S75CPY9XKJ4F","5/5:","""Good product. Good Shipping. Item as Described."""," Ravi Chandran Ranganathan, 3 February 2016"
"19331","A2S75CPY9XKJ4F","5/5:","""nice"""," Amazon Customer, 3 February 2016"
"19332","A2S75CPY9XKJ4F","4/5:","""Filtration is good for bathing and washing cloths purposes. And does not fit for all taps.

Product is worth for the cost."""," RaviL, 3 February 2016"
"19333","A2S75CPY9XKJ4F","5/5:","""Worked like a charm"""," chiranjeev mondal, 3 February 2016"
"19334","A2S75CPY9XKJ4F","4/5:","""Good........"""," Saloni , 1 February 2016"
"19335","A2S75CPY9XKJ4F","3/5:","""product is fair...delivery was on time"""," Syed Samiullah, 1 February 2016"
"19336","A2S75CPY9XKJ4F","5/5:","""Really nice. Package is superbe"""," Ramesh K, 1 February 2016"
"19337","A2S75CPY9XKJ4F","5/5:","""Excellent service provided by amazon"""," Amazon Customer, 30 January 2016"
"19338","A2S75CPY9XKJ4F","4/5:","""good service"""," jassi poonacha, 30 January 2016"
"19339","A2S75CPY9XKJ4F","4/5:","""I still not use this"""," sajith babu, 30 January 2016"
"19340","A2S75CPY9XKJ4F","5/5:","""Fast shipping"""," Alok, 30 January 2016"
"19341","A2S75CPY9XKJ4F","5/5:","""Good service."""," Amazon Customer, 30 January 2016"
"19342","A2S75CPY9XKJ4F","5/5:","""extremely handy, useful gadget"""," deva, 29 January 2016"
"19343","A2S75CPY9XKJ4F","5/5:","""fast delivery"""," Gunasekaran A., 29 January 2016"
"19344","A2S75CPY9XKJ4F","5/5:","""nice product"""," Amazon Customer, 28 January 2016"
"19345","A2S75CPY9XKJ4F","5/5:","""nice service"""," vineet , 27 January 2016"
"19346","A2S75CPY9XKJ4F","4/5:","""good"""," Madhusudan R., 27 January 2016"
"19347","A2S75CPY9XKJ4F","4/5:","""Good seller Fast dispatch."""," ankur, 26 January 2016"
"19348","A2S75CPY9XKJ4F","5/5:","""very good quality product . no leaks . high grade plastic & brass ."""," jayanth k., 24 January 2016"
"19349","A2S75CPY9XKJ4F","1/5:","""I never purchase any item in future from amazon duet to above item return request excepted by till date not collected from me"""," Bharat , 23 January 2016"
"19350","A2S75CPY9XKJ4F","3/5:","""Packing of item is not upto the mark. Box was opened inside.

Otherwise good to go with this seller."""," Ganesh, 23 January 2016"
"19351","A2S75CPY9XKJ4F","4/5:","""Good good 

bhut achha hai

kaam asan ho jata hai."""," noorjahan , 21 January 2016"
"19352","A2S75CPY9XKJ4F","5/5:","""Good experience .."""," Animesh K., 21 January 2016"
"19353","A2S75CPY9XKJ4F","4/5:","""item as described. Good to wash bike and car."""," srikanth , 21 January 2016"
"19354","A2S75CPY9XKJ4F","5/5:","""good"""," Venkat, 21 January 2016"
"19355","A2S75CPY9XKJ4F","5/5:","""EXELLENT"""," SEETHAPATHI, 20 January 2016"
"19356","A2S75CPY9XKJ4F","4/5:","""Thank you for delivering within committed time line."""," rajiv , 18 January 2016"
"19357","A2S75CPY9XKJ4F","4/5:","""Good"""," Akhil, 16 January 2016"
"19358","A2S75CPY9XKJ4F","4/5:","""Good chopper for the price.... Quite good for fine chopping."""," Amazon Customer, 15 January 2016"
"19359","A2S75CPY9XKJ4F","4/5:","""ok"""," vijayant, 15 January 2016"
"19360","A2S75CPY9XKJ4F","4/5:","""product quality is as mentioned and advertised."""," Prahlad S., 13 January 2016"
"19361","A2S75CPY9XKJ4F","4/5:","""satisfied"""," Harish babu Inturi, 12 January 2016"
"19362","A2S75CPY9XKJ4F","4/5:","""satisfied."""," Niraj Patel, 11 January 2016"
"19363","A2S75CPY9XKJ4F","4/5:","""ok"""," Amazon Customer, 10 January 2016"
"19364","A2S75CPY9XKJ4F","4/5:","""Prompt service and timely delivery."""," S.A.BASHA, 10 January 2016"
"19365","A2S75CPY9XKJ4F","5/5:","""Good"""," saidulu , 10 January 2016"
"19366","A2S75CPY9XKJ4F","5/5:","""the item described was the same as delivered and prompt delivery"""," sudha, 9 January 2016"
"19367","A2S75CPY9XKJ4F","3/5:","""Good"""," Amazon Customer, 7 January 2016"
"19368","A2S75CPY9XKJ4F","4/5:","""Nice"""," VINEETH V.S, 6 January 2016"
"19369","A2S75CPY9XKJ4F","4/5:","""Just as described.. i Just couldn't figure if the nozzle was brass. thanks."""," Anil, 6 January 2016"
"19370","A2S75CPY9XKJ4F","5/5:","""I m very happy to recieve ur item nd that was working better.ur service is also so good"""," devi , 6 January 2016"
"19371","A2S75CPY9XKJ4F","1/5:","""Item shows delivered, but was not delivered at same exact time as other packages. Amazon India  or courier problem!!"""," ALAN J BRUMBAUGH, 5 January 2016"
"19372","A2S75CPY9XKJ4F","5/5:","""good pdt"""," baby, 5 January 2016"
"19373","A2S75CPY9XKJ4F","4/5:","""Very well packed."""," Chinmaya Lal Thakur, 3 January 2016"
"19374","A2S75CPY9XKJ4F","4/5:","""Value for money and a very good product. Active for 5 to 6 hrs non stop."""," harivenkatesh, 3 January 2016"
"19375","A2S75CPY9XKJ4F","4/5:","""Good for pressure washing"""," Rohit B., 3 January 2016"
"19376","A2S75CPY9XKJ4F","5/5:","""Very good product"""," khudsiya, 2 January 2016"
"19377","A2S75CPY9XKJ4F","5/5:","""thanks"""," Rohit J., 1 January 2016"
"19378","A2S75CPY9XKJ4F","4/5:","""d product is as indicated"""," dr manoj patni, 1 January 2016"
"19379","A2S75CPY9XKJ4F","5/5:","""Not bad.."""," Amazon Customer, 1 January 2016"
"19380","A2S75CPY9XKJ4F","4/5:","""Using it for filtering the water used for  bathing not sure if it is safe enough for drinking !!"""," Amazon Customer, 1 January 2016"
"19381","A2S75CPY9XKJ4F","4/5:","""good"""," ASHWIN P., 31 December 2015"
"19382","A2S75CPY9XKJ4F","3/5:","""Jet Does NOT have the Pressure as expected for washing car it is just OK for sprinkling Plants."""," Satyanarayan R., 31 December 2015"
"19383","A2S75CPY9XKJ4F","4/5:","""Good product"""," sachin mathew, 31 December 2015"
"19384","A2S75CPY9XKJ4F","4/5:","""Good product. Im giving 4 star for quality."""," Girish, 30 December 2015"
"19385","A2S75CPY9XKJ4F","4/5:","""Good product delivered before the mentioned date. Thank you so much."""," Amazon Customer, 30 December 2015"
"19386","A2S75CPY9XKJ4F","5/5:","""Nice"""," Bhanu Adurthi, 30 December 2015"
"19387","A2S75CPY9XKJ4F","4/5:","""good"""," Amazon Customer, 29 December 2015"
"19388","A2S75CPY9XKJ4F","3/5:","""Good"""," Joel S., 29 December 2015"
"19389","A2S75CPY9XKJ4F","5/5:","""Nice Product Delivered in time!"""," Rohan Mane, 28 December 2015"
"19390","A2S75CPY9XKJ4F","4/5:","""The item was not found properly packed. The tail of dolphin body was found broken when opened the package."""," Amazon Customer, 28 December 2015"
"19391","A2S75CPY9XKJ4F","3/5:","""the delivery of the product as expected  by Amazon"""," Srinivas, 28 December 2015"
"19392","A2S75CPY9XKJ4F","5/5:","""Good Product for a decent price."""," Uday, 28 December 2015"
"19393","A2S75CPY9XKJ4F","4/5:","""arrived on time"""," Ravichander, 28 December 2015"
"19394","A2S75CPY9XKJ4F","5/5:","""Working"""," jobinpaul, 28 December 2015"
"19395","A2S75CPY9XKJ4F","3/5:","""Ok"""," KUNALRAJ R., 26 December 2015"
"19396","A2S75CPY9XKJ4F","5/5:","""Perfect seller.eshop24*7 never ceases to amaze me.The only correct seller to buy mouse traps.Rest all are either joking or cheating ike I have mentioned with details.At least this item,he is the person and there is a good margin also.So I hope he remains in good senses to maintain the limit 160 for 2 pieces which are PERFECT TRAPS as beyond that price sellers will suffer as well as other parties.."""," Ruchir Bansal, 24 December 2015"
"19397","A2S75CPY9XKJ4F","4/5:","""Good."""," C.R.RAVI P., 23 December 2015"
"19398","A2S75CPY9XKJ4F","5/5:","""Thank you very much for good service"""," Amazon Customer, 23 December 2015"
"19399","A2S75CPY9XKJ4F","4/5:","""Received items as advised and the product is very good and user friedly"""," T.R.Singaravelu, 22 December 2015"
"19400","A2S75CPY9XKJ4F","5/5:","""GOOD"""," LALITKUMAR AMRUTLAL BHIL, 19 December 2015"
"19401","A2S75CPY9XKJ4F","3/5:","""satisfactory"""," Amazon Customer, 19 December 2015"
"19402","A2S75CPY9XKJ4F","4/5:","""Good Product"""," Jagadeesh, 19 December 2015"
"19403","A2S75CPY9XKJ4F","3/5:","""ok"""," Devyani Gor, 19 December 2015"
"19404","A2S75CPY9XKJ4F","5/5:","""Good"""," Gonna, 19 December 2015"
"19405","A2S75CPY9XKJ4F","5/5:","""Great buy"""," saju payyanattu, 19 December 2015"
"19406","A2S75CPY9XKJ4F","5/5:","""handy"""," SUKDEV GAYEN, 18 December 2015"
"19407","A2S75CPY9XKJ4F","5/5:","""Good Value for money"""," Pradeep , 17 December 2015"
"19408","A2S75CPY9XKJ4F","5/5:","""Good package. Hope for a little more quality but performance is excellent of the blades. The plastic is as delicate as the price! But excellent chopper for eco homes! :)"""," Pradeep , 17 December 2015"
"19409","A2S75CPY9XKJ4F","5/5:","""Excellent, the rat trapped with in one hour with this sticky glue pad.

Highly recommend this seller."""," Rajshekar G, 17 December 2015"
"19410","A2S75CPY9XKJ4F","5/5:","""Excellent product. Good prompt service"""," DEEPAK M., 17 December 2015"
"19411","A2S75CPY9XKJ4F","5/5:","""good packing"""," Rashi, 16 December 2015"
"19412","A2S75CPY9XKJ4F","4/5:","""Promptly delivered, and product is exactly as described and photographed. Packaging should be better to protect the product."""," Prema, 15 December 2015"
"19413","A2S75CPY9XKJ4F","4/5:","""ok fine"""," siva sridhar, 14 December 2015"
"19414","A2S75CPY9XKJ4F","1/5:","""I have received completely different product from some other brand. When contacted seller didn't accept to take it with his own courier charge.  I was forced to use the producted which i didn't order. Please do not buy product from JS ONLINE TRADERS."""," Manikumar , 14 December 2015"
"19415","A2S75CPY9XKJ4F","5/5:","""Good Product"""," B.Kishore K., 14 December 2015"
"19416","A2S75CPY9XKJ4F","3/5:","""Product is not value for money."""," SANJEEV VERMA, 13 December 2015"
"19417","A2S75CPY9XKJ4F","3/5:","""Item delivered is different from that of the picture as shown."""," KRISHNA K., 13 December 2015"
"19418","A2S75CPY9XKJ4F","5/5:","""Very Good"""," Biswajit Routray, 12 December 2015"
"19419","A2S75CPY9XKJ4F","1/5:","""""""Seller is a cheat, sent SF400 Model instead of Model A121 as shown in the image. I read it in the description too that sellers are doing such a thing, but i did not really think somebody would actually send fake product, hence returning the product. Buyers Be aware, avoid this seller."""""""," Mrs. Vakil, 12 December 2015"
"19420","A2S75CPY9XKJ4F","5/5:","""IT is an good product"""," Nagajyothi, 12 December 2015"
"19421","A2S75CPY9XKJ4F","5/5:","""Excelllent item and very good quality."""," Hari Arunachalam, 12 December 2015"
"19422","A2S75CPY9XKJ4F","1/5:","""Product differs. Very small wheels. Not worth for money. Want to return."""," srinivasan L, 12 December 2015"
"19423","A2S75CPY9XKJ4F","3/5:","""not bad. nice"""," tapaswini, 11 December 2015"
"19424","A2S75CPY9XKJ4F","5/5:","""excellent product"""," Pankaj Verma, 9 December 2015"
"19425","A2S75CPY9XKJ4F","5/5:","""Excellent service...thanks for updating me with respect to the despatch and the day of the arrival of my packet...prompt and punctual. Well done!



PallaviSingh"""," Amazon Customer, 9 December 2015"
"19426","A2S75CPY9XKJ4F","4/5:","""It was good"""," Neha, 9 December 2015"
"19427","A2S75CPY9XKJ4F","5/5:","""excellant"""," Prabir Datta, 9 December 2015"
"19428","A2S75CPY9XKJ4F","4/5:","""nice product."""," alka, 9 December 2015"
"19429","A2S75CPY9XKJ4F","4/5:","""JS Online service is very good. They send me a wrong product. But after complaining about it they rectified it immidietely"""," Vinayak R., 8 December 2015"
"19430","A2S75CPY9XKJ4F","5/5:","""Good"""," Shilpa, 7 December 2015"
"19431","A2S75CPY9XKJ4F","5/5:","""Multi jet is as good as described and delivered in time."""," Rajiv G., 7 December 2015"
"19432","A2S75CPY9XKJ4F","5/5:","""Good seller"""," B.C. Nanda, 7 December 2015"
"19433","A2S75CPY9XKJ4F","4/5:","""the courier chosen brought in lot of headaches and uncalled for expenses"""," Ashish S Patnaik, 6 December 2015"
"19434","A2S75CPY9XKJ4F","3/5:","""good"""," kvsnraju, 5 December 2015"
"19435","A2S75CPY9XKJ4F","5/5:","""Thanx"""," VINERG SERVICES, 5 December 2015"
"19436","A2S75CPY9XKJ4F","5/5:","""5Stars"""," Dr Gautam Dhar, 4 December 2015"
"19437","A2S75CPY9XKJ4F","5/5:","""Excellent"""," Annamma A., 4 December 2015"
"19438","A2S75CPY9XKJ4F","5/5:","""China product.Still the quality is good.Worth for 177."""," Amazon Customer, 4 December 2015"
"19439","A1M81S04SZSY3J","4/5:","""Good and ontime"""," chalapathi, 6 February 2016"
"19440","A1M81S04SZSY3J","5/5:","""excellent product ...."""," ajay kumar, 3 February 2016"
"19441","A1M81S04SZSY3J","5/5:","""Prompt delivery. Well packed. Item as described."""," Amazon Customer, 3 February 2016"
"19442","A1M81S04SZSY3J","5/5:","""good item timely dilivered thanks"""," Amazon Customer, 3 February 2016"
"19443","A1M81S04SZSY3J","5/5:","""delivery speed is awsome..i got it deliveriled o the 6th day..product is superb.. :-)"""," ANJANA G., 30 January 2016"
"19444","AENTDCHB6TDUU","1/5:","""Seller did not solved the issue for a Broken Item received (I have sent about 15 emails in 12 days). Ultimately i talked to amazon customer-care about seller, They filed A-to-Z claim against the seller, and as the result seller sent the new item.

(From 12 days seller was telling:- ""We will dispatch your item today at any cost."", but they never dispatched until i called the customer-care to help.)"""," Ajaib Singh, 4 February 2016"
"19445","AENTDCHB6TDUU","4/5:","""The Product is ok. But Looked very light quality. Overall its good"""," Suneet Sardana, 3 February 2016"
"19446","AENTDCHB6TDUU","5/5:","""Like always the seller & amazon rock by services. thanks a lot & keep it up. raV"""," ravi SHANKAR, 1 February 2016"
"19447","AENTDCHB6TDUU","4/5:","""Even after sending an email to call before delivery, the concerned person did not do as asked for."""," Amazon Customer, 20 January 2016"
"19448","AENTDCHB6TDUU","1/5:","""i wonder how basic testing is missed in an inflatable product. air leakage is there in the bottom part. it becomes void immediately after filling air."""," mohan , 20 January 2016"
"19449","AENTDCHB6TDUU","4/5:","""Good item"""," George A, 20 January 2016"
"19450","AENTDCHB6TDUU","5/5:","""This is very good product and i get the product on 13jan2016. this is very good product for kitchen in this price range"""," akhilesh k., 18 January 2016"
"19451","AENTDCHB6TDUU","1/5:","""Very bad seller and broken item provide me. I will never shop agn on amazon"""," anand saini, 16 January 2016"
"19452","AENTDCHB6TDUU","5/5:","""nice product"""," utpal, 15 January 2016"
"19453","AENTDCHB6TDUU","2/5:","""Communication and response in good but not able to send correct product as displayed on website. Overall very bad experience."""," J R., 14 January 2016"
"19454","A3H2G1QBB33R8D","5/5:","""Not good  but ok"""," Amazon Customer, 6 February 2016"
"19455","A3H2G1QBB33R8D","1/5:","""Horrible product did not last 1 week"""," Zakir, 5 February 2016"
"19456","A3H2G1QBB33R8D","5/5:","""five star very good packing and prompt delivery really good to receive goods which are fragile in good condition"""," Prashant Bajaj, 3 February 2016"
"19457","A3H2G1QBB33R8D","1/5:","""The product was defective & replacement sent was again defective and of cheap quality"""," Rishbha A., 1 February 2016"
"19458","A3H2G1QBB33R8D","5/5:","""Packing was v good and product is also genuine.Great seller,highly recommended."""," Milfern, 1 February 2016"
"19459","A3H2G1QBB33R8D","5/5:","""Good"""," Amazon Customer, 21 January 2016"
"19460","A3H2G1QBB33R8D","4/5:","""Nice product and on time delivered."""," basha , 21 January 2016"
"19461","A3H2G1QBB33R8D","1/5:","""This product is useless waste of money"""," nishanth , 21 January 2016"
"19462","A3H2G1QBB33R8D","5/5:","""Was very prompt to respond. Even though the piece arrived damaged due to courier handling BJE team responded fast and courteously to provide a replacement. I'm very satisfied with their overall service and would recommend them."""," SJL, 12 January 2016"
"19463","A3H2G1QBB33R8D","4/5:","""The bottle is good. But the straw is a problem. It should only have a cap."""," Akash Srivastava, 10 January 2016"
"19464","A3H2G1QBB33R8D","3/5:","""OK"""," T.Aravindakshan, 2 January 2016"
"19465","A2JIXG0TY3FUTE","2/5:","""Quality is poor and local product"""," Sandip Wakchoure, 3 February 2016"
"19466","A2JIXG0TY3FUTE","5/5:","""Good product."""," Swarup S., 30 January 2016"
"19467","A2JIXG0TY3FUTE","3/5:","""Item as described by the seller. Minimal usage till date."""," Anand Iyer, 26 January 2016"
"19468","A2JIXG0TY3FUTE","1/5:","""The Seller has supplied the damaged product. returned the product same day but till now the seller hasn't contacted me in this regard nor I received the payment back. MSHome seller is not so good customer friendly... It seems like cheating the customers."""," Hajimalang N., 22 January 2016"
"19469","A2JIXG0TY3FUTE","5/5:","""It was excellent service."""," Rose V, 22 January 2016"
"19470","A2JIXG0TY3FUTE","4/5:","""Good seller."""," Rathinam Ramachandran, 19 January 2016"
"19471","A2JIXG0TY3FUTE","5/5:","""Delivered within 24hrs."""," Fernandes, 18 January 2016"
"19472","A2JIXG0TY3FUTE","3/5:","""it was ok product"""," Parthiban Mohanraj, 18 January 2016"
"19473","A2JIXG0TY3FUTE","5/5:","""Excellent Product & Service"""," Laxmi P., 17 January 2016"
"19474","A2JIXG0TY3FUTE","2/5:","""Wrenches were not good when used to unscrew GI Pipe fittings. The grip is not strong to unscrew. Quality seems to be low. Regret for having bought this."""," P R., 17 January 2016"
"19475","A2JIXG0TY3FUTE","1/5:","""I dint received my parcel yet"""," vani , 15 January 2016"
"19476","A2JIXG0TY3FUTE","5/5:","""Delivery before expected date and time. Good job.Thanks MASHOME"""," Mamta, 13 January 2016"
"19477","A2JIXG0TY3FUTE","4/5:","""good"""," Sairam, 13 January 2016"
"19478","A2JIXG0TY3FUTE","5/5:","""Nice product... Royal look."""," jeethu, 13 January 2016"
"19479","A2JIXG0TY3FUTE","5/5:","""works perfactly as intended, used it few times and i am happy,"""," Neha Patel, 13 January 2016"
"19480","A2JIXG0TY3FUTE","4/5:","""Service good.product goooooood"""," sangharatna k., 10 January 2016"
"19481","A2JIXG0TY3FUTE","5/5:","""great"""," mohammad a., 10 January 2016"
"19482","A2JIXG0TY3FUTE","5/5:","""very good service"""," Amazon Customer, 9 January 2016"
"19483","A2JIXG0TY3FUTE","1/5:","""i did not recieve the product till now whereas it says that it has been delivered. IF IT HS BEEN DELIVERED WHERE IS IT???....absolute cheating has been done .."""," yatin , 9 January 2016"
"19484","A2JIXG0TY3FUTE","4/5:","""thanks"""," nk14, 8 January 2016"
"19485","A2JIXG0TY3FUTE","1/5:","""Bullsheet product"""," Amazon Customer, 7 January 2016"
"19486","A2JIXG0TY3FUTE","3/5:","""It is ok ok..."""," Manjunath.B.N , 6 January 2016"
"19487","A2JIXG0TY3FUTE","5/5:","""Excellent service"""," Mohammad Shafi, 4 January 2016"
"19488","A2JIXG0TY3FUTE","5/5:","""Good service and product"""," Amazon Customer, 4 January 2016"
"19489","A2JIXG0TY3FUTE","4/5:","""good"""," Saji Mathew, 3 January 2016"
"19490","A2JIXG0TY3FUTE","5/5:","""I got my order item on 02/01/2016. Thank you for your kind prompt action"""," Amazon Customer, 2 January 2016"
"19491","A2JIXG0TY3FUTE","5/5:","""Excellent product"""," Nikunj, 1 January 2016"
"19492","A2JIXG0TY3FUTE","5/5:","""very nice"""," shruti , 1 January 2016"
"19493","A2JIXG0TY3FUTE","4/5:","""As expected prompt and timely delivery. Keep it up"""," Amazon Customer, 1 January 2016"
"19494","A2JIXG0TY3FUTE","4/5:","""Item received as per order"""," Y.Rajamannar, 31 December 2015"
"19495","A2JIXG0TY3FUTE","3/5:","""good, but stitches are little weak"""," Deepak, 30 December 2015"
"19496","A2JIXG0TY3FUTE","4/5:","""Nice product with reasonable price."""," Amazon Customer, 30 December 2015"
"19497","A2JIXG0TY3FUTE","3/5:","""good"""," R. Suresh, 28 December 2015"
"19498","A2JIXG0TY3FUTE","4/5:","""I am satisfied with the dealing and product"""," rakesh k., 26 December 2015"
"19499","A2JIXG0TY3FUTE","5/5:","""I'm very happy with this."""," Amey Sane, 25 December 2015"
"19500","A2JIXG0TY3FUTE","1/5:","""I received a snap and grip screw driver instead of this product. I am highly disappointed. I don't have time to return this and order the pen again. Instead I got the right product in local market. Disgusting service."""," Priyanka Ramanathan, 25 December 2015"
"19501","A2JIXG0TY3FUTE","5/5:","""A very useful and sturdy product, a must for every household."""," Prakartic , 25 December 2015"
"19502","A2JIXG0TY3FUTE","5/5:","""Thanks for delivering it before 24 December. I need it for goa trip on 25 december lol :p ."""," SHIVAJI P., 23 December 2015"
"19503","A2JIXG0TY3FUTE","1/5:","""Very bad product. Remotes cant be kept in the way displayed in photos. wasted money."""," Mohammed S., 23 December 2015"
"19504","A2JIXG0TY3FUTE","4/5:","""This is the best green tea option for those who wants to detox their inner system. Fit for all and best Green Tea who have constipation issues.This tea will cleanse you and you will feel refreshed.I have given four star because the price for 15 tea bags is bit high. I request to seller/amazon if they could bring down price a bit.For slimming you need to use this tea for sometime to see the results"""," Mamta, 18 December 2015"
"19505","A2JIXG0TY3FUTE","4/5:","""The glove size should have been one notch large. Nevertheless, good product and service"""," Amazon Customer, 16 December 2015"
"19506","A2JIXG0TY3FUTE","1/5:","""Pen not works. It's fack"""," abhay, 16 December 2015"
"19507","A2JIXG0TY3FUTE","1/5:","""this product is no up to the mark. it very bad product.i never purchase this product"""," sudhi, 14 December 2015"
"19508","A2JIXG0TY3FUTE","1/5:","""Poor quality..."""," shaiju, 9 December 2015"
"19509","A2JIXG0TY3FUTE","5/5:","""good"""," Kamal M., 6 December 2015"
"19510","A2JIXG0TY3FUTE","4/5:","""It's not abt the seller, I would go for 5star if it's only for seller, hats of for his effort to sent a good product to his buyer , but in this case product was not up to the mark, I didn't solve the purpose and it had many scratches on its screen. Seller could have been more care in packing up his product because till the item reaches the buyer, it is sellers responsibility to keep it intact."""," Vinoth prabhu k, 4 December 2015"
"19511","A2JIXG0TY3FUTE","1/5:","""Its not even hiding very minor scratch."""," Nishantkumar M., 4 December 2015"
"19512","A2JIXG0TY3FUTE","4/5:","""Battery cover is not fixing properly after putting the battery."""," Amazon Customer, 3 December 2015"
"19513","A2JIXG0TY3FUTE","5/5:","""Good and useful product"""," Amit Shinde, 2 December 2015"
"19514","A2JIXG0TY3FUTE","1/5:","""pack contained only 2 numbers"""," Tejaswi, 2 December 2015"
"19515","A2JIXG0TY3FUTE","2/5:","""The product is so small and the item is not as shown in the picture. Those microfiber protrusions on one side are scarce and placed far from each other unlike whats shown in the picture."""," Sashi, 30 November 2015"
"19516","A2JIXG0TY3FUTE","1/5:","""As soon as the courier was handed over to me and the courier man left..I opened the package and found the items broken damaged as this seems to be due to mishandling of the courier package by the courier company. However, the quality of the product is also questionable and not according to the expectation."""," Arafat S., 29 November 2015"
"19517","A2JIXG0TY3FUTE","4/5:","""Good item as described"""," Amazon Customer, 27 November 2015"
"19518","A2JIXG0TY3FUTE","4/5:","""quality of the product is nto good as per my knowledge."""," venkatesh , 25 November 2015"
"19519","A2JIXG0TY3FUTE","5/5:","""good"""," POOJA S., 20 November 2015"
"19520","A2JIXG0TY3FUTE","1/5:","""not as per expectation"""," KARNAL, 19 November 2015"
